Date,High,Low,Open,Close,Volume,Adj Close
2006-05-16,5898.330078125,5807.83984375,5860.60009765625,5851.919921875,132798500.0,5851.919921875
2006-05-17,5897.77001953125,5652.72021484375,5873.72021484375,5652.72021484375,183221600.0,5652.72021484375
2006-05-18,5714.6298828125,5587.919921875,5672.35986328125,5666.06982421875,229327700.0,5666.06982421875
2006-05-19,5706.18994140625,5635.68994140625,5656.41015625,5672.27978515625,161241400.0,5672.27978515625
2006-05-22,5653.85009765625,5513.43017578125,5653.85009765625,5546.240234375,183299200.0,5546.240234375
2006-05-23,5703.33984375,5556.81982421875,5556.81982421875,5678.490234375,174287800.0,5678.490234375
2006-05-24,5653.990234375,5552.02001953125,5637.33984375,5587.22998046875,165069800.0,5587.22998046875
2006-05-25,5706.06005859375,5568.830078125,5601.31982421875,5706.06005859375,108378300.0,5706.06005859375
2006-05-26,5788.47021484375,5720.5,5728.990234375,5788.35986328125,125144000.0,5788.35986328125
2006-05-29,5784.2900390625,5748.2001953125,5782.490234375,5755.02001953125,48289600.0,5755.02001953125
2006-05-30,5758.81982421875,5593.89013671875,5749.16015625,5622.43017578125,130480300.0,5622.43017578125
2006-05-31,5704.10986328125,5533.1201171875,5582.6298828125,5692.85986328125,196139400.0,5692.85986328125
2006-06-01,5713.52978515625,5603.10009765625,5677.52978515625,5707.58984375,151885000.0,5707.58984375
2006-06-02,5778.77978515625,5676.0400390625,5733.419921875,5687.0400390625,130698400.0,5687.0400390625
2006-06-05,5691.68994140625,5590.22021484375,5685.56005859375,5621.18994140625,74288100.0,5621.18994140625
2006-06-06,5590.830078125,5477.75,5563.1298828125,5502.81005859375,156539400.0,5502.81005859375
2006-06-07,5572.08984375,5471.759765625,5510.2900390625,5543.93017578125,148068800.0,5543.93017578125
2006-06-08,5478.7099609375,5383.27978515625,5478.7099609375,5383.27978515625,190139500.0,5383.27978515625
2006-06-09,5485.56982421875,5434.7998046875,5434.7998046875,5464.080078125,153028400.0,5464.080078125
2006-06-12,5470.22998046875,5375.990234375,5458.3798828125,5395.5498046875,106057700.0,5395.5498046875
2006-06-13,5337.68017578125,5262.2099609375,5337.68017578125,5292.14013671875,173431400.0,5292.14013671875
2006-06-14,5332.080078125,5243.7099609375,5298.6201171875,5305.990234375,172824400.0,5305.990234375
2006-06-15,5438.330078125,5330.47998046875,5330.47998046875,5422.22021484375,131464800.0,5422.22021484375
2006-06-16,5507.60009765625,5367.14013671875,5454.33984375,5376.009765625,236199200.0,5376.009765625
2006-06-19,5483.8798828125,5388.830078125,5388.830078125,5439.22998046875,125593000.0,5439.22998046875
2006-06-20,5493.60986328125,5382.580078125,5408.25,5493.60986328125,94703600.0,5493.60986328125
2006-06-21,5510.14990234375,5414.6201171875,5499.0498046875,5503.41015625,102279600.0,5503.41015625
2006-06-22,5580.81982421875,5499.35986328125,5548.3798828125,5533.419921875,106067900.0,5533.419921875
2006-06-23,5559.8701171875,5499.5498046875,5536.43017578125,5529.740234375,119897200.0,5529.740234375
2006-06-26,5564.64013671875,5500.93994140625,5542.740234375,5514.6298828125,75734400.0,5514.6298828125
2006-06-27,5552.9501953125,5447.02001953125,5537.77001953125,5459.14990234375,88981800.0,5459.14990234375
2006-06-28,5490.18994140625,5420.080078125,5442.169921875,5456.8701171875,89694000.0,5456.8701171875
2006-06-29,5592.52978515625,5479.9599609375,5480.3701171875,5581.669921875,109599100.0,5581.669921875
2006-06-30,5698.2099609375,5617.7099609375,5617.7099609375,5683.31005859375,117831400.0,5683.31005859375
2006-07-03,5712.68994140625,5675.5,5688.0,5712.68994140625,61460500.0,5712.68994140625
2006-07-04,5729.58984375,5689.009765625,5714.60009765625,5729.009765625,52862800.0,5729.009765625
2006-07-05,5705.580078125,5608.9501953125,5700.2900390625,5625.6298828125,86731200.0,5625.6298828125
2006-07-06,5702.64990234375,5635.27001953125,5635.27001953125,5695.47021484375,87909300.0,5695.47021484375
2006-07-07,5717.89990234375,5628.18994140625,5680.169921875,5681.85009765625,85635800.0,5681.85009765625
2006-07-10,5711.0400390625,5633.47021484375,5678.10986328125,5706.31982421875,70780500.0,5706.31982421875
2006-07-11,5684.39990234375,5593.7998046875,5678.5498046875,5616.0400390625,97778800.0,5616.0400390625
2006-07-12,5700.009765625,5620.490234375,5641.009765625,5637.81982421875,95523800.0,5637.81982421875
2006-07-13,5609.1298828125,5505.35986328125,5609.1298828125,5527.2900390625,119540400.0,5527.2900390625
2006-07-14,5504.06982421875,5422.22021484375,5502.35009765625,5422.22021484375,98176200.0,5422.22021484375
2006-07-17,5451.25,5365.06005859375,5437.080078125,5416.9599609375,113369400.0,5416.9599609375
2006-07-18,5445.06982421875,5373.43994140625,5402.68017578125,5396.85009765625,94149400.0,5396.85009765625
2006-07-19,5543.3798828125,5401.41015625,5415.0498046875,5539.2900390625,126230000.0,5539.2900390625
2006-07-20,5587.27978515625,5535.06005859375,5559.669921875,5545.81982421875,98161900.0,5545.81982421875
2006-07-21,5539.72021484375,5423.6298828125,5537.16015625,5451.009765625,142688200.0,5451.009765625
2006-07-24,5582.06005859375,5460.1201171875,5460.1201171875,5578.0498046875,94650500.0,5578.0498046875
2006-07-25,5601.6201171875,5542.3798828125,5587.0400390625,5565.759765625,114312600.0,5565.759765625
2006-07-26,5596.18994140625,5555.4501953125,5573.6201171875,5583.10009765625,100380100.0,5583.10009765625
2006-07-27,5667.5498046875,5597.35009765625,5615.080078125,5659.06982421875,153927800.0,5659.06982421875
2006-07-28,5708.330078125,5620.91015625,5640.919921875,5705.419921875,103423000.0,5705.419921875
2006-07-31,5708.3701171875,5672.77001953125,5704.56005859375,5681.97021484375,89775800.0,5681.97021484375
2006-08-01,5693.490234375,5583.9599609375,5678.009765625,5596.740234375,113998900.0,5596.740234375
2006-08-02,5684.490234375,5620.7900390625,5622.740234375,5680.81982421875,107585400.0,5680.81982421875
2006-08-03,5696.7001953125,5591.18994140625,5688.2900390625,5640.02978515625,108312100.0,5640.02978515625
2006-08-04,5741.7998046875,5654.31982421875,5656.3798828125,5723.02978515625,108669700.0,5723.02978515625
2006-08-07,5687.7998046875,5614.2998046875,5685.4599609375,5626.669921875,83324800.0,5626.669921875
2006-08-08,5678.72998046875,5630.06005859375,5658.35986328125,5651.919921875,75546800.0,5651.919921875
2006-08-09,5709.10009765625,5612.9501953125,5663.68994140625,5702.81005859375,151345500.0,5702.81005859375
2006-08-10,5662.72998046875,5557.58984375,5662.72998046875,5630.9599609375,241314100.0,5630.9599609375
2006-08-11,5673.2001953125,5602.2998046875,5648.830078125,5628.3701171875,156764000.0,5628.3701171875
2006-08-14,5701.58984375,5659.7099609375,5661.06982421875,5692.0,92932100.0,5692.0
2006-08-15,5793.0498046875,5664.89013671875,5677.3701171875,5776.7998046875,116758900.0,5776.7998046875
2006-08-16,5826.41015625,5764.7998046875,5778.7099609375,5812.93994140625,124991800.0,5812.93994140625
2006-08-17,5835.35009765625,5803.33984375,5819.509765625,5833.509765625,106096800.0,5833.509765625
2006-08-18,5849.3701171875,5804.240234375,5828.35009765625,5817.02001953125,102363200.0,5817.02001953125
2006-08-21,5817.08984375,5771.93017578125,5804.66015625,5794.830078125,85616500.0,5794.830078125
2006-08-22,5831.85986328125,5755.89013671875,5816.2099609375,5818.41015625,104912600.0,5818.41015625
2006-08-23,5819.2900390625,5759.5498046875,5819.2900390625,5775.5400390625,86893600.0,5775.5400390625
2006-08-24,5847.10986328125,5744.10986328125,5773.4599609375,5814.080078125,119133000.0,5814.080078125
2006-08-25,5834.06982421875,5783.89013671875,5814.33984375,5811.47021484375,87620500.0,5811.47021484375
2006-08-28,5862.330078125,5767.830078125,5808.3701171875,5854.990234375,73207100.0,5854.990234375
2006-08-29,5880.47998046875,5837.3798828125,5854.5,5847.02001953125,95848000.0,5847.02001953125
2006-08-30,5884.509765625,5852.18994140625,5863.31005859375,5867.52978515625,96777900.0,5867.52978515625
2006-08-31,5886.77978515625,5841.0,5880.580078125,5859.56982421875,100388600.0,5859.56982421875
2006-09-01,5907.16015625,5856.490234375,5861.25,5876.5400390625,91965700.0,5876.5400390625
2006-09-04,5917.240234375,5890.009765625,5890.009765625,5909.72021484375,62858100.0,5909.72021484375
2006-09-05,5907.490234375,5857.3798828125,5904.419921875,5884.06982421875,76710900.0,5884.06982421875
2006-09-06,5883.89013671875,5799.68994140625,5883.43994140625,5813.06005859375,96989700.0,5813.06005859375
2006-09-07,5792.64013671875,5753.669921875,5792.64013671875,5773.72021484375,90672600.0,5773.72021484375
2006-09-08,5811.58984375,5773.5400390625,5782.6298828125,5795.259765625,88881700.0,5795.259765625
2006-09-11,5800.7099609375,5737.2001953125,5774.31005859375,5798.4599609375,112525400.0,5798.4599609375
2006-09-12,5878.830078125,5775.02978515625,5803.7998046875,5873.85009765625,129861000.0,5873.85009765625
2006-09-13,5906.97998046875,5874.4501953125,5888.47021484375,5906.1201171875,107859400.0,5906.1201171875
2006-09-14,5935.0400390625,5888.740234375,5913.47021484375,5907.3701171875,113697300.0,5907.3701171875
2006-09-15,5953.72021484375,5907.4599609375,5911.89013671875,5937.8701171875,258351900.0,5937.8701171875
2006-09-18,5950.35986328125,5896.64990234375,5932.509765625,5926.330078125,98772300.0,5926.330078125
2006-09-19,5930.14013671875,5869.56982421875,5918.97021484375,5873.4599609375,131504200.0,5873.4599609375
2006-09-20,5962.14013671875,5872.31005859375,5877.080078125,5954.3798828125,121304400.0,5954.3798828125
2006-09-21,5979.8701171875,5936.0,5949.06005859375,5962.02978515625,157077600.0,5962.02978515625
2006-09-22,5930.2998046875,5857.89013671875,5930.10986328125,5883.31982421875,116751800.0,5883.31982421875
2006-09-25,5935.02001953125,5864.990234375,5898.89990234375,5901.66015625,100513300.0,5901.66015625
2006-09-26,5977.919921875,5926.5498046875,5936.4501953125,5960.6298828125,138846600.0,5960.6298828125
2006-09-27,6003.509765625,5956.02978515625,5981.18994140625,5989.7099609375,121321300.0,5989.7099609375
2006-09-28,6002.93994140625,5973.5,5984.6201171875,5989.16015625,149375400.0,5989.16015625
2006-09-29,6031.5498046875,5992.419921875,5998.39990234375,6004.330078125,112348300.0,6004.330078125
2006-10-02,6031.85986328125,5964.740234375,6019.33984375,5999.4599609375,92792600.0,5999.4599609375
2006-10-03,5992.22021484375,5944.56982421875,5986.740234375,5992.22021484375,83256400.0,5992.22021484375
2006-10-04,6050.27978515625,5995.41015625,5996.240234375,6046.3701171875,148305900.0,6046.3701171875
2006-10-05,6097.8701171875,6065.4599609375,6065.4599609375,6075.27978515625,119601900.0,6075.27978515625
2006-10-06,6088.43994140625,6052.990234375,6066.68994140625,6085.81982421875,100208200.0,6085.81982421875
2006-10-09,6084.5498046875,6054.669921875,6064.8798828125,6084.39990234375,80195900.0,6084.39990234375
2006-10-10,6127.27978515625,6088.0498046875,6094.2001953125,6117.7099609375,96532700.0,6117.7099609375
2006-10-11,6128.2001953125,6080.14013671875,6111.02001953125,6119.4501953125,118641000.0,6119.4501953125
2006-10-12,6164.41015625,6112.509765625,6112.509765625,6160.27978515625,115788800.0,6160.27978515625
2006-10-13,6188.68994140625,6152.35986328125,6169.81005859375,6173.68017578125,109832300.0,6173.68017578125
2006-10-16,6189.81982421875,6162.77001953125,6178.35986328125,6186.5400390625,89796500.0,6186.5400390625
2006-10-17,6170.02001953125,6106.18994140625,6170.02001953125,6115.10009765625,111129100.0,6115.10009765625
2006-10-18,6210.35009765625,6133.77978515625,6133.77978515625,6182.77978515625,102184400.0,6182.77978515625
2006-10-19,6203.89990234375,6148.31005859375,6168.0,6177.419921875,94963300.0,6177.419921875
2006-10-20,6218.56982421875,6176.89990234375,6189.7001953125,6202.81982421875,117118400.0,6202.81982421875
2006-10-23,6248.7998046875,6185.509765625,6216.4599609375,6242.91015625,89315100.0,6242.91015625
2006-10-24,6251.9501953125,6226.93017578125,6236.9501953125,6247.52001953125,108823300.0,6247.52001953125
2006-10-25,6276.740234375,6234.06005859375,6243.47021484375,6264.919921875,128508800.0,6264.919921875
2006-10-26,6304.77978515625,6270.22021484375,6279.3701171875,6284.18994140625,152854900.0,6284.18994140625
2006-10-27,6300.3701171875,6231.330078125,6288.56005859375,6262.5400390625,147727200.0,6262.5400390625
2006-10-30,6263.35009765625,6205.75,6230.85986328125,6258.18994140625,107378500.0,6258.18994140625
2006-10-31,6286.7001953125,6237.5498046875,6243.6298828125,6268.919921875,110898700.0,6268.919921875
2006-11-01,6311.93017578125,6262.58984375,6262.7099609375,6291.89990234375,112694600.0,6291.89990234375
2006-11-02,6295.669921875,6201.0,6272.97021484375,6223.330078125,154737600.0,6223.330078125
2006-11-03,6279.4599609375,6220.10986328125,6233.169921875,6241.14990234375,126800700.0,6241.14990234375
2006-11-06,6331.18994140625,6249.919921875,6249.919921875,6330.64990234375,103258400.0,6330.64990234375
2006-11-07,6363.14990234375,6326.240234375,6334.18994140625,6361.9599609375,108384200.0,6361.9599609375
2006-11-08,6356.41015625,6317.8701171875,6340.91015625,6349.259765625,128772000.0,6349.259765625
2006-11-09,6366.64990234375,6333.5,6360.93017578125,6358.68017578125,143611700.0,6358.68017578125
2006-11-10,6366.4599609375,6311.52978515625,6349.7001953125,6357.77001953125,141008300.0,6357.77001953125
2006-11-13,6403.72021484375,6344.10009765625,6350.64990234375,6393.72998046875,130890200.0,6393.72998046875
2006-11-14,6411.240234375,6365.43017578125,6394.27001953125,6387.3798828125,108754700.0,6387.3798828125
2006-11-15,6434.0,6404.16015625,6404.16015625,6430.89013671875,148682800.0,6430.89013671875
2006-11-16,6452.1298828125,6415.43017578125,6429.5,6443.02001953125,132624200.0,6443.02001953125
2006-11-17,6451.68994140625,6398.52001953125,6438.18017578125,6412.35986328125,133523800.0,6412.35986328125
2006-11-20,6459.52978515625,6368.06982421875,6394.080078125,6452.330078125,96175500.0,6452.330078125
2006-11-21,6476.7099609375,6447.52978515625,6450.56005859375,6460.39013671875,81401700.0,6460.39013671875
2006-11-22,6497.06005859375,6453.490234375,6475.2998046875,6476.1298828125,91235800.0,6476.1298828125
2006-11-23,6494.7001953125,6461.580078125,6483.580078125,6475.25,65858500.0,6475.25
2006-11-24,6469.25,6367.2001953125,6464.85009765625,6411.9599609375,125943300.0,6411.9599609375
2006-11-27,6419.97021484375,6297.60986328125,6400.490234375,6298.169921875,134957300.0,6298.169921875
2006-11-28,6305.64990234375,6247.990234375,6289.7099609375,6281.68017578125,136789600.0,6281.68017578125
2006-11-29,6365.830078125,6297.35009765625,6300.41015625,6363.7998046875,127748300.0,6363.7998046875
2006-11-30,6402.7099609375,6304.6201171875,6365.72998046875,6309.18994140625,123887300.0,6309.18994140625
2006-12-01,6360.669921875,6195.81005859375,6322.18017578125,6241.1298828125,146070100.0,6241.1298828125
2006-12-04,6301.43017578125,6230.2998046875,6258.91015625,6295.22998046875,99631500.0,6295.22998046875
2006-12-05,6381.3701171875,6286.919921875,6300.4599609375,6372.7998046875,120539000.0,6372.7998046875
2006-12-06,6385.43994140625,6341.72021484375,6368.2998046875,6369.509765625,101550200.0,6369.509765625
2006-12-07,6440.56005859375,6356.3798828125,6357.81982421875,6413.02978515625,110477700.0,6413.02978515625
2006-12-08,6435.3798828125,6352.35009765625,6396.08984375,6427.41015625,105497500.0,6427.41015625
2006-12-11,6476.33984375,6447.93994140625,6449.759765625,6469.419921875,100091500.0,6469.419921875
2006-12-12,6484.10009765625,6457.3701171875,6466.580078125,6476.169921875,92313600.0,6476.169921875
2006-12-13,6521.02001953125,6470.85986328125,6479.0400390625,6520.77001953125,136317200.0,6520.77001953125
2006-12-14,6559.3798828125,6523.47021484375,6530.81005859375,6552.580078125,110370400.0,6552.580078125
2006-12-15,6605.14990234375,6556.72998046875,6572.75,6588.830078125,238005700.0,6588.830078125
2006-12-18,6615.68017578125,6585.7900390625,6588.25,6597.25,89912700.0,6597.25
2006-12-19,6577.35009765625,6524.52978515625,6572.97021484375,6553.509765625,97369800.0,6553.509765625
2006-12-20,6606.47021484375,6578.97021484375,6578.97021484375,6586.91015625,90563000.0,6586.91015625
2006-12-21,6595.43017578125,6563.5,6573.3701171875,6573.9599609375,83709700.0,6573.9599609375
2006-12-22,6577.009765625,6493.990234375,6571.97998046875,6503.1298828125,63717800.0,6503.1298828125
2006-12-27,6611.7001953125,6525.759765625,6525.990234375,6608.85986328125,53911800.0,6608.85986328125
2006-12-28,6629.330078125,6600.89013671875,6615.81005859375,6611.81005859375,51185700.0,6611.81005859375
2006-12-29,6627.35986328125,6596.60009765625,6617.85009765625,6596.919921875,33156900.0,6596.919921875
2007-01-02,6682.81005859375,6614.72998046875,6614.72998046875,6681.1298828125,70947800.0,6681.1298828125
2007-01-03,6704.0400390625,6667.580078125,6681.22998046875,6691.31982421875,105913800.0,6691.31982421875
2007-01-04,6684.10986328125,6634.740234375,6662.240234375,6674.39990234375,143461600.0,6674.39990234375
2007-01-05,6665.509765625,6588.02978515625,6661.89990234375,6593.08984375,142562500.0,6593.08984375
2007-01-08,6628.35986328125,6579.89990234375,6603.5498046875,6607.58984375,116670200.0,6607.58984375
2007-01-09,6665.91015625,6606.8701171875,6625.27978515625,6614.3701171875,136073800.0,6614.3701171875
2007-01-10,6592.97021484375,6531.25,6578.759765625,6566.56005859375,148877600.0,6566.56005859375
2007-01-11,6695.740234375,6571.58984375,6590.740234375,6687.2998046875,156016900.0,6687.2998046875
2007-01-12,6705.169921875,6659.9501953125,6690.43017578125,6705.169921875,148199100.0,6705.169921875
2007-01-15,6746.2998046875,6719.52978515625,6719.52978515625,6731.740234375,87570000.0,6731.740234375
2007-01-16,6746.6298828125,6705.2099609375,6735.830078125,6716.81982421875,97704600.0,6716.81982421875
2007-01-17,6732.31005859375,6672.759765625,6716.669921875,6701.7001953125,125633400.0,6701.7001953125
2007-01-18,6737.97998046875,6661.0498046875,6721.08984375,6689.6201171875,146033600.0,6689.6201171875
2007-01-19,6754.5498046875,6651.68017578125,6678.81005859375,6747.169921875,172199100.0,6747.169921875
2007-01-22,6766.56982421875,6682.490234375,6753.72998046875,6687.31005859375,125663200.0,6687.31005859375
2007-01-23,6704.35986328125,6627.9599609375,6692.830078125,6678.93017578125,128913100.0,6678.93017578125
2007-01-24,6759.9501953125,6681.66015625,6692.64990234375,6748.3701171875,168589400.0,6748.3701171875
